Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST103189,38,72914,71037,688,24,No
CUST103190,37,96788,88327,628,84,No
CUST103191,32,32337,27000,591,84,Yes
CUST103192,26,20861,12250,677,60,Yes
CUST103193,46,55322,61354,800,180,No
CUST103194,47,29152,34094,686,180,Yes
CUST103195,28,59379,22186,657,36,No
CUST103196,39,82562,34925,733,240,No
CUST103197,62,47731,34635,669,60,No
CUST103198,21,34329,9998,811,120,No
CUST103199,49,71733,45654,680,180,No
CUST103200,65,91564,71584,729,60,No
CUST103201,55,27626,19948,627,60,No
CUST103202,60,90506,48050,715,240,No
CUST103203,34,90433,67142,699,36,No
CUST103204,55,93852,108756,676,36,No
CUST103205,65,100462,40789,645,60,No
CUST103206,40,125050,106897,635,180,Yes
CUST103207,33,61098,14871,700,240,No
CUST103208,58,72739,19379,724,36,No
CUST103209,28,59589,44801,671,180,No
CUST103210,63,70049,21361,700,36,No
CUST103211,40,108322,24085,677,360,No
CUST103212,53,36375,13514,687,72,No
CUST103213,46,48474,37075,666,12,No
CUST103214,59,104430,94336,681,12,No
CUST103215,41,95501,38437,850,36,No
CUST103216,62,60922,52896,702,36,Yes
CUST103217,63,91360,34943,725,120,No
CUST103218,61,78530,63881,711,36,No
CUST103219,29,107507,65790,662,360,No
CUST103220,44,71863,61357,771,72,No
CUST103221,57,95641,114296,660,84,Yes
CUST103222,61,136050,154800,754,36,No
CUST103223,37,84952,17354,657,180,No
CUST103224,44,71233,77319,613,84,No
CUST103225,41,88061,23467,706,180,No
CUST103226,59,60868,70184,603,360,No
CUST103227,61,129699,62492,717,24,No
CUST103228,59,74502,43363,596,24,No
CUST103229,33,63177,18425,658,180,No
CUST103230,31,49108,15335,580,180,No
CUST103231,39,97431,90293,850,72,No
CUST103232,31,91680,104912,564,60,No
CUST103233,33,57566,46672,681,84,Yes
CUST103234,65,84411,77308,760,48,No
CUST103235,21,32286,31058,753,36,No
CUST103236,60,74624,34537,740,60,No
CUST103237,64,81319,19942,658,36,No
CUST103238,39,112683,22748,775,60,No
CUST103239,32,50730,27934,744,360,No
CUST103240,28,38041,16794,695,180,No
CUST103241,28,47614,12490,697,240,No
CUST103242,65,36586,13885,659,180,No
CUST103243,32,103416,33558,616,48,No
CUST103244,53,108716,121205,767,180,No
CUST103245,65,78005,26543,772,240,No
CUST103246,46,100532,74157,618,240,No
CUST103247,59,73349,58174,669,84,No
CUST103248,48,67622,50276,670,36,No
CUST103249,25,61674,18444,678,12,No
CUST103250,28,62240,32290,685,36,No
CUST103251,45,31305,7866,746,360,No
CUST103252,47,76606,45632,628,60,No
CUST103253,43,68992,26810,621,180,No
CUST103254,50,88634,67507,767,60,No
CUST103255,65,72338,64584,648,84,No
CUST103256,43,65932,48270,592,12,No
CUST103257,40,48220,30583,646,36,No
CUST103258,38,71804,42173,657,60,No
CUST103259,38,88456,92144,789,72,No
CUST103260,22,41417,17369,745,36,No
CUST103261,24,72187,67438,760,120,No
CUST103262,50,75826,72602,737,60,No
CUST103263,53,52048,32228,746,180,No
CUST103264,56,55304,27503,632,24,No
CUST103265,38,75765,50804,666,84,No
CUST103266,57,41664,12216,611,48,No
CUST103267,39,78748,19366,665,120,No
CUST103268,48,47616,14837,728,60,No
CUST103269,60,96571,37387,689,84,No
CUST103270,40,128446,90449,772,240,No
CUST103271,53,48481,50863,600,12,No
CUST103272,32,83355,36313,715,12,No
CUST103273,35,51831,58837,593,120,No
CUST103274,61,96024,110899,687,84,Yes
CUST103275,59,38369,44466,732,48,No
CUST103276,22,82015,85096,665,60,No
CUST103277,49,48175,27162,719,12,No
CUST103278,61,64825,17677,613,36,No
CUST103279,30,44224,34000,564,60,No
CUST103280,22,90559,68705,719,180,No
CUST103281,31,49075,51528,802,60,Yes
CUST103282,33,83799,100223,610,72,No
CUST103283,30,61398,43479,766,180,No
CUST103284,34,67138,36604,683,48,No
CUST103285,38,73694,28439,587,120,No
CUST103286,29,50954,10435,601,180,No
CUST103287,59,75259,53367,681,36,No
CUST103288,48,108258,81791,652,48,No
CUST103289,23,50548,51809,588,360,Yes
CUST103290,40,99295,69961,561,360,Yes
CUST103291,26,107452,119967,621,36,Yes
CUST103292,47,49596,41070,694,24,No
CUST103293,22,33624,34980,680,36,No
CUST103294,49,77549,27010,645,60,No
CUST103295,58,56315,59431,694,60,No
CUST103296,23,116715,102142,753,72,No
CUST103297,36,70870,26238,708,180,No
CUST103298,50,49945,19467,672,48,No
CUST103299,60,41321,46548,745,180,No
CUST103300,22,97248,22582,613,24,No
CUST103301,37,55720,36916,664,12,No
CUST103302,61,71096,36506,666,60,No
CUST103303,32,93895,81226,593,24,Yes
CUST103304,55,57894,60188,651,60,No
CUST103305,63,68852,38583,535,180,Yes
CUST103306,21,69586,43624,814,36,No
CUST103307,65,87083,102925,614,120,No
CUST103308,35,84769,83406,791,48,No
CUST103309,46,64497,70766,683,12,No
CUST103310,57,71591,45730,720,60,No
CUST103311,41,60706,26351,646,180,No
CUST103312,51,33060,20228,695,60,Yes
CUST103313,45,76440,70026,726,72,No
CUST103314,43,117305,36298,727,240,No
CUST103315,44,47907,22539,734,120,No
CUST103316,58,50674,12498,654,36,No
CUST103317,48,48232,30499,646,120,No
CUST103318,41,88115,90533,568,60,Yes
CUST103319,63,81212,18245,717,120,No
CUST103320,38,66037,57804,756,60,No
CUST103321,56,47050,53284,793,24,Yes
CUST103322,55,72309,31594,701,72,No
CUST103323,65,30884,27599,626,60,Yes
CUST103324,29,73586,86471,561,60,Yes
CUST103325,58,91788,106683,753,180,Yes
CUST103326,50,38720,16840,554,180,No
CUST103327,64,31687,9517,656,60,No
CUST103328,54,109486,38132,664,60,No
CUST103329,52,54706,49347,675,60,No
CUST103330,23,98399,91094,683,60,No
CUST103331,23,66150,57831,690,360,No
CUST103332,48,65951,35355,511,84,No
CUST103333,64,80960,29937,681,36,No
CUST103334,35,47900,37398,524,60,No
CUST103335,61,73312,50122,731,72,No
CUST103336,43,60463,56160,641,72,No
CUST103337,60,36988,23723,529,72,Yes
CUST103338,31,78437,42249,623,36,No
CUST103339,52,63417,31295,640,12,No
CUST103340,56,66074,27187,763,48,No
CUST103341,53,39746,18512,694,60,No
CUST103342,44,109785,32368,704,24,No
CUST103343,59,91918,50266,763,180,No
CUST103344,54,94104,22262,673,48,No
CUST103345,48,62364,24098,733,240,No
CUST103346,57,26770,25345,728,36,No
CUST103347,27,118823,62438,590,24,No
CUST103348,24,68473,59451,783,60,No
CUST103349,57,51280,47018,581,36,No
CUST103350,21,80420,62823,744,240,No
CUST103351,21,99178,114917,574,12,No
CUST103352,40,69424,15373,722,60,No
CUST103353,39,101964,95709,810,240,No
CUST103354,49,97075,112489,665,60,No
CUST103355,30,43090,45773,662,24,No
CUST103356,38,53155,19555,723,48,No
CUST103357,48,93938,49488,657,60,No
CUST103358,55,15000,5587,807,36,No
CUST103359,63,66264,53098,693,60,Yes
CUST103360,51,34229,31223,658,180,Yes
CUST103361,47,58086,30035,642,180,No
CUST103362,31,62529,46241,615,12,No
CUST103363,58,61044,54385,636,36,No
CUST103364,25,56193,34915,655,36,No
CUST103365,28,42571,44870,646,72,No
CUST103366,54,127298,123676,634,60,Yes
CUST103367,32,116687,30883,827,180,No
CUST103368,58,40948,33623,608,120,Yes
CUST103369,21,109553,47691,690,24,No
CUST103370,51,60013,45461,721,72,No
CUST103371,24,73230,84719,724,24,No
CUST103372,65,68418,73827,676,36,No
CUST103373,25,53506,32345,663,36,No
CUST103374,50,94596,46495,712,36,No
CUST103375,44,73147,31775,699,72,Yes
CUST103376,23,58086,42549,662,72,No
CUST103377,31,37385,11748,571,36,Yes
CUST103378,65,47660,35710,647,360,No
CUST103379,24,28965,5832,600,60,No
CUST103380,46,70306,36830,633,24,No
CUST103381,47,40083,16832,682,24,No
CUST103382,63,63361,74210,705,72,Yes
CUST103383,47,104253,96668,805,360,No
CUST103384,62,99982,54955,642,72,No
CUST103385,26,69193,20263,734,240,No
CUST103386,35,67823,48616,701,60,No
CUST103387,50,116997,48372,771,60,No
CUST103388,62,83019,61138,720,60,No
CUST103389,57,61805,63991,609,84,No
CUST103390,57,34350,28022,559,60,No
CUST103391,62,79847,66576,702,180,No
CUST103392,57,90733,67236,643,12,No
CUST103393,55,54209,61108,611,60,No
CUST103394,43,77280,87473,591,60,Yes
CUST103395,26,60911,43413,691,72,No
CUST103396,24,65399,33076,786,36,No
CUST103397,38,15000,9894,651,60,No
CUST103398,29,64455,24916,721,60,No
CUST103399,49,94234,78812,673,84,No
CUST103400,33,54215,37956,590,120,No
CUST103401,37,71313,21629,731,120,No
CUST103402,65,51101,20320,603,48,No
CUST103403,52,79011,53698,682,360,No
CUST103404,42,64587,70244,656,180,No
CUST103405,24,46519,35652,743,36,No
CUST103406,25,103314,91075,606,36,No
CUST103407,57,93223,50250,707,48,No
CUST103408,61,54877,42333,621,60,No
CUST103409,33,82445,53373,644,180,No
CUST103410,54,83435,71682,426,120,No
CUST103411,65,86058,21564,826,180,No
CUST103412,42,27644,19166,719,36,No
CUST103413,43,95165,47201,626,72,No
CUST103414,23,55758,29339,601,48,No
CUST103415,62,61054,70879,645,24,No
CUST103416,54,135947,52026,730,84,No
CUST103417,52,77547,39646,548,36,No
CUST103418,65,60342,42836,670,84,No
CUST103419,41,15000,15945,804,84,Yes
CUST103420,64,104744,64592,601,180,No
CUST103421,41,36370,34328,686,36,No
CUST103422,64,44914,47446,834,120,No
CUST103423,31,61716,31476,724,360,No
CUST103424,59,105410,62482,689,180,No
CUST103425,24,89331,49718,715,120,No
CUST103426,21,66054,68224,652,84,No
CUST103427,48,77707,18987,771,60,No
CUST103428,44,54990,27958,652,120,No
CUST103429,55,73491,64629,543,120,No
CUST103430,33,71833,54984,653,72,No
CUST103431,54,94219,59951,612,120,No
CUST103432,31,94179,69688,660,60,No
CUST103433,56,82349,32741,662,24,No
CUST103434,37,60941,38437,764,60,No
CUST103435,55,88546,62133,729,36,No
CUST103436,38,67701,74552,698,60,No
CUST103437,60,42952,19794,680,12,No
CUST103438,42,59918,63982,606,60,Yes
CUST103439,44,72113,60881,527,180,Yes
CUST103440,39,92755,20438,688,60,No
CUST103441,57,65412,60482,736,12,No
CUST103442,59,39770,9368,672,60,Yes
CUST103443,41,71419,85516,643,48,Yes
CUST103444,28,72836,78127,713,60,No
CUST103445,48,74646,37125,674,60,Yes
CUST103446,25,92997,42538,798,240,No
CUST103447,37,95473,55512,766,12,No
CUST103448,57,55145,30670,747,84,No
CUST103449,56,54596,31247,733,180,Yes
CUST103450,39,43995,22802,590,360,Yes
CUST103451,47,87470,71825,726,36,No
CUST103452,54,106221,38692,706,60,No
CUST103453,31,62123,64979,722,12,No
CUST103454,65,63964,64757,714,60,No
CUST103455,32,106670,72160,712,24,No
CUST103456,41,82639,86997,850,180,No
CUST103457,31,80906,36177,675,24,No
CUST103458,59,40227,8752,746,60,No
CUST103459,48,86968,71245,647,60,No
CUST103460,25,46772,30772,735,360,No
CUST103461,37,41649,31952,746,84,No
CUST103462,40,61331,67424,706,48,No
CUST103463,61,55355,64761,797,36,No
CUST103464,32,64460,53789,618,24,No
CUST103465,26,33975,32754,646,120,No
CUST103466,37,93970,26669,695,84,No
CUST103467,39,98192,35419,742,72,No
CUST103468,46,21316,19892,693,12,Yes
CUST103469,64,94461,59639,770,120,No
CUST103470,64,49737,32128,634,84,No
CUST103471,52,91424,46499,600,360,No
CUST103472,26,68289,55134,702,72,No
CUST103473,56,70719,27238,675,48,Yes
CUST103474,58,65373,54058,718,60,No
CUST103475,31,100303,37493,678,36,No
CUST103476,53,39010,10292,656,120,No
CUST103477,44,85196,45184,675,120,No
CUST103478,43,97533,42050,682,36,No
CUST103479,35,87909,95732,659,36,Yes
CUST103480,47,128117,32664,666,24,No
CUST103481,31,56776,21383,652,240,No
CUST103482,37,93933,70329,740,36,No
CUST103483,34,67348,45869,694,48,No
CUST103484,47,100835,24790,838,48,No
CUST103485,38,69808,14468,691,60,No
CUST103486,48,60303,71644,641,120,No
CUST103487,24,102652,88161,850,180,No
CUST103488,27,57711,32630,709,36,No
CUST103489,65,34682,23252,749,84,No
CUST103490,55,57079,26630,721,48,No
CUST103491,29,85476,46574,724,360,No
CUST103492,28,104801,88981,717,48,Yes
CUST103493,65,72778,78805,603,12,Yes
CUST103494,37,102955,39548,706,60,No
CUST103495,37,36046,37501,587,36,Yes
CUST103496,53,58918,18945,668,12,No
CUST103497,52,62786,26056,629,84,No
CUST103498,28,67136,15923,705,120,No
CUST103499,39,72102,24573,703,60,No
CUST103500,58,87273,97510,714,84,No
CUST103501,23,58880,38828,700,60,No
CUST103502,25,73476,20402,638,72,No
CUST103503,33,68872,79873,662,72,No
CUST103504,51,46853,50554,744,84,Yes
CUST103505,36,67158,64115,755,36,No
CUST103506,52,66409,75273,600,36,Yes
CUST103507,42,65873,27675,573,60,No
CUST103508,49,70794,73369,629,60,No
CUST103509,42,71892,63983,753,120,No
CUST103510,63,59193,63322,765,60,No
CUST103511,23,101818,101504,615,36,No
CUST103512,30,40763,22277,702,36,No
CUST103513,62,51976,50645,808,36,No
CUST103514,41,139499,64512,709,120,No
CUST103515,36,44050,23284,780,60,No
CUST103516,32,36156,11133,750,120,No
CUST103517,22,88362,100298,616,60,No
CUST103518,61,18072,8873,667,180,No
CUST103519,44,64118,46205,682,360,No
CUST103520,55,123646,73116,687,84,No
CUST103521,50,31377,36395,744,180,No
CUST103522,50,20451,10942,709,60,No
CUST103523,55,32520,31822,474,240,Yes
CUST103524,39,92459,97583,588,180,Yes
CUST103525,28,98119,62365,527,360,No
CUST103526,46,57185,33063,692,72,No
CUST103527,60,87080,82530,697,120,No
CUST103528,27,104756,116583,700,60,No
CUST103529,50,114684,109515,613,36,Yes
CUST103530,27,63842,27269,727,48,No
CUST103531,23,15000,16325,730,180,Yes
CUST103532,21,49478,29072,592,24,No
CUST103533,56,59330,46054,577,72,Yes
CUST103534,45,63527,65524,680,60,No
CUST103535,57,65304,25364,805,60,No
CUST103536,21,97972,96454,799,180,No
CUST103537,35,101861,81098,719,180,No
CUST103538,57,65708,71841,629,72,Yes
CUST103539,33,97462,36253,742,36,No
CUST103540,60,78942,48998,648,60,No
CUST103541,28,71613,73965,626,60,Yes
CUST103542,25,92664,20315,530,48,No
CUST103543,29,71806,22418,687,24,No
CUST103544,21,121445,144588,636,60,No
CUST103545,56,34040,16353,687,48,Yes
CUST103546,55,57121,67148,519,84,Yes
CUST103547,22,66837,25567,692,48,No
CUST103548,60,80986,45441,510,60,No
CUST103549,43,101699,96906,756,24,No
CUST103550,29,69390,59521,717,360,No
CUST103551,54,34444,26905,660,60,No
CUST103552,34,91063,66467,719,12,No
CUST103553,24,88874,92735,612,60,No
CUST103554,50,21454,9331,685,180,No
CUST103555,51,69905,44912,736,120,No
CUST103556,58,30246,10751,463,120,Yes
CUST103557,31,53384,42491,649,36,No
CUST103558,55,47430,21369,678,84,No
CUST103559,28,90232,48170,666,120,No
CUST103560,23,72921,48948,782,72,No
CUST103561,34,37860,8586,601,180,No
CUST103562,33,92002,26859,637,36,No
CUST103563,65,34155,30259,546,36,Yes
CUST103564,52,78253,49219,786,180,No
CUST103565,54,49650,52867,663,72,No
CUST103566,65,60858,54448,649,12,Yes
CUST103567,39,82607,17191,676,48,No
CUST103568,58,83036,67817,725,180,No
CUST103569,36,103424,30378,704,12,No
CUST103570,22,67944,66649,850,12,Yes
CUST103571,60,77661,92534,712,48,No
CUST103572,37,59057,43182,647,240,No
CUST103573,54,74550,65811,641,240,No
CUST103574,62,80987,35417,653,60,No
CUST103575,36,67542,43065,575,60,Yes
CUST103576,58,24906,26303,683,48,Yes
CUST103577,22,78287,28764,735,36,No
CUST103578,22,79114,36830,637,180,No
CUST103579,46,52996,34205,623,24,No
CUST103580,33,37890,34565,786,60,No
CUST103581,51,106897,61560,580,72,No
CUST103582,54,82286,92797,535,24,Yes
CUST103583,59,64273,18926,599,60,Yes
CUST103584,23,41574,23731,572,72,Yes
CUST103585,28,49455,44952,707,120,Yes
CUST103586,43,102565,43691,655,36,No
CUST103587,34,73442,62897,665,48,No
CUST103588,47,56235,20482,761,72,Yes
CUST103589,49,82742,21180,632,360,No
CUST103590,59,49640,15935,734,36,No
CUST103591,59,107521,121497,786,360,Yes
CUST103592,21,103820,78047,648,120,No
CUST103593,37,58336,58123,732,180,Yes
CUST103594,61,54283,28914,663,24,No
CUST103595,50,15000,11890,745,48,No
CUST103596,33,32960,22906,570,24,No
CUST103597,41,36513,41834,565,60,No
CUST103598,39,73380,69533,653,360,No
CUST103599,39,61844,57548,618,24,No
CUST103600,45,36367,8959,644,72,No
CUST103601,42,62971,47207,665,12,Yes
CUST103602,51,82633,55116,730,120,No
CUST103603,37,83196,93832,651,36,No
CUST103604,43,22508,10294,622,24,No
CUST103605,52,66793,31382,655,48,No
CUST103606,30,35416,21651,626,120,Yes
CUST103607,30,92543,41031,615,24,No
CUST103608,56,89604,29496,567,36,Yes
CUST103609,28,47549,50279,685,12,No
CUST103610,40,50849,38558,640,360,No
CUST103611,52,58468,62056,748,72,No
CUST103612,34,15000,15467,579,120,No
CUST103613,48,78399,37792,642,84,No
CUST103614,44,63179,47241,807,36,No
CUST103615,35,94254,26694,614,72,No
CUST103616,42,42540,47443,663,36,Yes
CUST103617,50,54522,32946,595,60,No
CUST103618,24,32337,19198,586,72,Yes
CUST103619,33,44893,22570,788,60,No
CUST103620,43,40450,26724,692,24,No
CUST103621,28,94899,42872,689,12,No
CUST103622,38,52543,30204,561,120,No
CUST103623,32,73104,73100,705,120,No
CUST103624,51,60481,62553,761,24,No
CUST103625,34,38263,19292,760,24,No
CUST103626,54,65792,44016,727,180,No
CUST103627,38,84978,91251,601,120,No
CUST103628,54,39806,10058,702,360,Yes
CUST103629,31,90228,98271,727,36,No
CUST103630,61,48757,20438,554,60,Yes
CUST103631,32,57925,50889,602,36,Yes
CUST103632,35,83267,65161,742,72,No
CUST103633,51,53414,40218,741,24,No
CUST103634,49,70939,75150,572,24,No
CUST103635,46,62133,18738,736,24,No
CUST103636,38,73234,40061,687,84,No
CUST103637,52,15000,11074,735,60,No
CUST103638,42,24258,24532,636,72,No
CUST103639,58,85399,35564,725,180,No
CUST103640,37,95930,96211,739,120,No
CUST103641,43,47238,28326,655,60,No
CUST103642,44,63899,24851,681,360,No
CUST103643,28,77368,74195,635,60,No
CUST103644,61,87330,25404,796,24,No
CUST103645,26,19308,13801,672,360,No
CUST103646,25,47849,12626,615,12,No
CUST103647,64,61686,34323,630,60,No
CUST103648,49,87579,70158,689,48,No
CUST103649,48,132461,100156,733,60,No
CUST103650,31,64300,38879,586,60,No
CUST103651,21,34826,21907,809,36,No
CUST103652,63,80057,34166,702,60,No
CUST103653,39,103025,67572,713,120,No
CUST103654,29,72700,83842,673,36,No
CUST103655,47,47334,49722,681,60,No
CUST103656,54,93950,32435,670,36,Yes
CUST103657,64,86589,19896,751,180,No
CUST103658,24,44348,50270,679,120,No
CUST103659,56,79536,57803,734,180,No
CUST103660,38,94932,70044,650,36,No
CUST103661,35,99547,97628,694,24,No
CUST103662,33,68339,35173,624,24,No
CUST103663,39,61048,41629,765,36,No
CUST103664,26,100682,117663,622,60,No
CUST103665,32,39746,34664,657,360,No
CUST103666,57,80964,28641,658,48,No
CUST103667,37,35749,11913,655,360,Yes
CUST103668,43,96634,39066,731,12,No
CUST103669,46,63549,61434,658,240,Yes
CUST103670,49,101715,50387,778,36,No
CUST103671,53,82285,18217,623,240,No
CUST103672,47,39419,45102,692,24,Yes
CUST103673,45,105616,39048,626,240,No
CUST103674,30,108781,22796,709,36,No
CUST103675,43,92057,40241,679,48,No
CUST103676,41,50960,22169,669,60,No
CUST103677,41,62350,38782,763,60,No
CUST103678,63,73636,82501,634,84,Yes
CUST103679,33,52407,56557,721,360,No
CUST103680,57,112309,73775,626,72,No
CUST103681,53,73608,44967,688,120,No
CUST103682,44,15000,11325,596,24,Yes
CUST103683,64,78484,34804,634,72,No
CUST103684,31,61296,15458,674,60,Yes
CUST103685,37,68127,77612,807,180,No
CUST103686,24,60785,23505,687,60,No
CUST103687,45,90176,35926,796,84,No
CUST103688,50,97992,65896,695,36,No
CUST103689,29,77076,53307,653,36,No
CUST103690,41,61517,13437,788,60,No
CUST103691,40,68967,23997,711,48,No
CUST103692,39,70490,40754,635,36,No
CUST103693,39,49939,44133,713,12,No
CUST103694,32,84473,36190,660,180,No
CUST103695,57,81501,50776,541,24,No
CUST103696,62,108511,82180,746,180,No
CUST103697,37,101384,110366,757,24,No
CUST103698,57,52858,27807,809,24,No
CUST103699,59,90507,30189,710,72,No
CUST103700,48,46226,31862,663,60,No
CUST103701,61,87398,82742,738,60,No
CUST103702,55,57085,17688,739,72,No
CUST103703,38,44419,27748,795,48,No
CUST103704,34,77001,16770,677,84,No
CUST103705,55,15000,5000,668,60,No
CUST103706,64,26226,17911,630,48,Yes
CUST103707,61,65563,32663,718,180,No
CUST103708,27,72061,75311,572,120,No
CUST103709,61,60767,48745,734,60,Yes
CUST103710,33,30514,19954,721,180,No
CUST103711,38,49553,30125,721,240,No
CUST103712,57,79780,55626,690,60,No
CUST103713,33,84545,20328,787,36,No
CUST103714,56,69594,76052,741,240,Yes
CUST103715,51,98921,118537,638,36,Yes
CUST103716,22,79935,30494,639,12,No
CUST103717,36,51314,16440,618,48,No
CUST103718,29,62987,21641,719,120,No
CUST103719,29,34928,30074,610,240,Yes
CUST103720,58,67297,57972,756,72,No
CUST103721,31,97803,102490,773,360,No
CUST103722,42,87132,82935,618,24,No
CUST103723,53,105050,68250,667,24,No
CUST103724,56,62428,50745,681,72,No
CUST103725,65,103652,92072,742,360,Yes
CUST103726,43,65167,46447,793,60,No
CUST103727,65,106790,72153,562,24,No
CUST103728,65,69454,58695,658,36,No
CUST103729,54,87681,66416,661,36,No
CUST103730,29,106878,90199,582,48,No
CUST103731,44,65164,52969,646,12,No
CUST103732,28,75460,69363,710,240,No
CUST103733,27,102222,86153,660,60,No
