customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
2975,38.0,Male,North,Post-Graduate,Self-Employed,759248.2,424222.99,Home,592.4,5,245,84.26,2020-06-23,1
2976,32.0,Female,East,Primary,Self-Employed,719827.92,320583.32,Home,827.6,12,273,58.64,2021-11-20,0
2977,25.0,Male,East,Primary,Self-Employed,666981.56,365770.35,Business,719.9,0,91,30.73,2025-05-22,0
2978,49.0,Female,North,Graduate,Self-Employed,1018290.02,223455.36,Other,667.0,3,341,26.93,2019-05-15,0
2979,69.0,Male,South,Primary,Self-Employed,606111.75,575366.33,Car,755.0,8,360,24.1,2024-06-29,1
2980,24.0,Other,North,Primary,Salaried,1290995.42,639716.9,Business,,2,61,81.8,2022-05-27,0
2981,59.0,Other,North,Secondary,Unemployed,455100.28,495860.05,Education,668.8,11,121,93.88,2019-07-11,1
2982,36.0,Female,East,Post-Graduate,Salaried,790839.11,558844.45,Car,582.9,2,192,13.9,2019-11-21,0
2983,56.0,Female,South,Graduate,Salaried,793825.59,1030184.93,Other,688.8,10,434,29.72,2025-03-16,1
2984,69.0,Female,West,Secondary,Salaried,50000.0,239124.16,Other,673.0,0,272,44.93,2020-11-09,0
2985,62.0,Other,North,Graduate,Unemployed,951837.06,463564.94,Home,795.7,4,484,67.04,2023-07-23,0
2986,41.0,Female,East,Graduate,Self-Employed,620153.14,521637.97,Other,,7,92,18.91,2024-11-21,1
2987,65.0,Female,West,Graduate,Unemployed,716566.97,518264.55,Business,797.4,11,10,12.51,2020-11-15,0
2988,42.0,Female,West,Primary,Self-Employed,1202286.55,229809.19,Car,684.0,4,404,33.64,2022-03-30,0
2989,35.0,Male,South,Post-Graduate,Unemployed,318947.44,650305.29,Other,754.0,4,58,22.58,2024-04-05,1
2990,34.0,Male,East,Secondary,Unemployed,270340.08,671963.82,Car,790.3,2,409,55.35,2024-07-26,1
2991,70.0,Female,East,Primary,Salaried,498743.17,590196.55,Home,594.3,7,230,41.74,2022-10-30,1
2992,48.0,,North,Secondary,Self-Employed,404995.15,306805.67,Car,685.0,5,81,32.24,2025-04-06,0
2993,52.0,Female,South,Graduate,,521923.13,530046.99,Business,,12,318,28.72,2020-05-06,0
2994,23.0,Male,East,Primary,Salaried,451556.03,176015.5,Home,665.0,2,312,78.49,2023-04-01,0
2995,37.0,Other,West,Post-Graduate,Salaried,401930.21,168497.1,Education,614.9,4,377,51.6,2025-07-15,0
2996,69.0,Female,East,Post-Graduate,Self-Employed,1481878.16,155677.21,Other,619.0,6,239,55.39,2024-10-06,1
2997,51.0,Female,West,Secondary,Self-Employed,905975.9,339185.93,Other,683.3,3,400,68.41,2018-03-28,0
2998,67.0,Female,East,Post-Graduate,Unemployed,625641.42,667278.83,Education,640.4,11,15,34.93,2019-03-25,0
2999,34.0,Other,West,Primary,Unemployed,1278412.12,497285.89,Business,730.8,8,343,77.4,2023-02-13,0
3000,57.0,Male,North,Graduate,Unemployed,97244.03,174491.69,Education,734.1,2,123,44.87,2021-06-16,0
3001,49.0,Other,South,Primary,Unemployed,1369512.61,388530.31,Car,710.9,2,202,37.85,2023-05-09,0
3002,70.0,Other,South,Graduate,Unemployed,640744.64,759513.25,Other,771.8,12,292,63.02,2023-12-28,1
3003,25.0,Female,South,Post-Graduate,Unemployed,483418.05,220599.05,Car,650.8,5,351,94.95,2021-10-03,0
3004,24.0,Female,West,Post-Graduate,Salaried,,351565.87,Business,756.0,6,109,20.54,2021-08-07,0
3005,28.0,Other,East,Primary,Self-Employed,315601.05,538125.43,Education,528.9,1,143,73.73,2018-01-10,1
3006,47.0,Male,West,Post-Graduate,Salaried,501023.18,436066.1,Other,818.8,1,31,71.76,2021-07-03,0
3007,47.0,Male,East,Graduate,Unemployed,524072.16,377671.67,Business,530.3,11,410,35.97,2023-02-01,1
3008,57.0,Other,West,Secondary,Self-Employed,686688.77,10000.0,Business,593.0,5,63,77.74,2025-03-14,1
3009,61.0,Other,South,Post-Graduate,,818535.82,203114.84,Home,672.8,7,433,57.62,2025-06-25,0
3010,65.0,Female,West,Post-Graduate,Salaried,415163.08,807672.3,Other,661.1,2,186,65.04,2024-08-14,1
3011,41.0,Male,East,Post-Graduate,Salaried,802862.79,638279.31,Home,725.3,3,363,11.7,2018-09-08,0
3012,39.0,Male,West,Primary,Self-Employed,854244.08,607796.31,Home,637.9,6,438,52.01,2021-12-13,0
3013,30.0,Male,West,Graduate,Salaried,988608.06,177948.09,Business,667.7,6,114,73.01,2021-08-27,0
3014,31.0,Male,West,Post-Graduate,Self-Employed,570700.6,357434.44,Business,670.5,4,112,53.5,2025-01-20,0
3015,29.0,Other,South,Primary,Self-Employed,866001.69,337981.1,Other,791.9,4,131,90.81,2022-06-12,0
3016,40.0,Female,West,Secondary,Unemployed,806080.51,359194.84,Home,759.5,5,219,14.61,2021-03-04,0
3017,,Female,North,Secondary,Self-Employed,818591.25,733613.65,Home,731.5,12,364,39.83,2025-06-09,0
3018,65.0,Other,West,Post-Graduate,Self-Employed,556029.52,578839.87,Business,,2,84,77.4,2025-07-15,1
3019,46.0,Male,West,Graduate,Salaried,5653019.04,361688.38,Education,689.8,4,85,63.31,2025-04-24,0
3020,35.0,Other,North,Graduate,Unemployed,1123816.86,677211.84,Home,652.1,6,472,16.23,2024-03-03,0
3021,36.0,Other,West,Graduate,Self-Employed,1058989.88,354538.53,Education,636.9,3,198,75.94,2022-12-22,0
3022,44.0,Other,East,Post-Graduate,Salaried,756049.21,496920.1,Education,702.5,7,10,94.4,2021-11-25,0
3023,31.0,,West,Secondary,Self-Employed,492165.34,231327.43,Other,536.0,4,153,17.87,2020-02-22,0
3024,46.0,Other,East,Primary,Self-Employed,575792.3,532380.21,Home,642.6,6,17,12.97,2025-04-08,1
3025,51.0,Other,East,Graduate,Salaried,929542.72,10000.0,Home,517.0,1,448,59.73,2023-04-29,0
3026,32.0,Other,North,Primary,Unemployed,942932.03,536886.88,Business,792.8,4,418,83.79,2023-12-11,0
3027,48.0,Male,West,Graduate,Salaried,644228.33,,Car,653.8,4,354,42.02,2021-08-03,0
3028,30.0,Other,North,Primary,Salaried,764685.51,311746.86,Education,631.4,12,235,13.33,2025-08-02,0
3029,,Other,East,Secondary,Self-Employed,634109.04,258759.54,Education,760.4,4,27,75.82,2024-03-25,0
3030,56.0,Other,North,Post-Graduate,,868309.6,713550.23,Car,629.8,11,456,20.15,2019-07-11,0
3031,21.0,Other,North,Primary,Self-Employed,3896654.01,99528.96,Home,553.7,9,451,11.01,2025-05-04,1
3032,33.0,Other,North,Graduate,Self-Employed,648886.73,386789.21,Car,664.6,0,288,81.3,2019-04-06,0
3033,42.0,Male,North,Primary,Self-Employed,1049521.22,319720.24,Business,565.3,9,24,63.95,2019-03-09,1
3034,57.0,Female,West,Post-Graduate,Self-Employed,923370.63,534463.25,Car,685.2,10,43,23.66,2021-04-05,0
3035,53.0,Female,East,Graduate,Unemployed,1052427.84,658109.73,Education,631.3,3,208,76.07,2018-07-31,0
3036,59.0,Male,East,Post-Graduate,,999965.53,411154.67,Business,685.9,9,81,10.04,2020-07-06,0
3037,64.0,Male,North,Graduate,Unemployed,,714776.85,Other,683.9,7,440,83.15,2023-09-30,1
3038,,Other,North,Post-Graduate,Self-Employed,401827.15,212267.85,Education,831.3,9,350,74.07,2021-04-05,0
3039,23.0,Male,North,Post-Graduate,Salaried,,375270.98,Education,810.6,3,411,85.45,2019-06-05,0
3040,67.0,Male,South,Graduate,Self-Employed,445502.05,125894.46,Business,653.7,4,53,87.93,2022-08-20,0
3041,37.0,Male,South,Graduate,Self-Employed,570532.59,627069.94,Education,741.6,8,107,59.01,2021-07-03,0
3042,30.0,Other,South,Primary,Self-Employed,722149.12,,Other,694.1,9,284,88.87,2019-05-27,0
3043,45.0,Male,South,Post-Graduate,Unemployed,411512.02,646867.51,Car,631.5,12,77,90.91,2022-11-20,1
3044,26.0,Other,East,Graduate,Unemployed,352340.58,222142.3,Business,689.5,4,67,55.26,2024-11-15,0
3045,56.0,Female,West,Primary,Unemployed,925498.04,10000.0,Home,781.3,2,462,53.68,2018-12-27,0
3046,47.0,Other,East,Graduate,Self-Employed,405276.61,256118.4,Car,814.9,0,73,73.66,2025-05-29,0
3047,70.0,Male,South,Primary,,562726.18,530159.98,Business,753.3,11,131,62.81,2018-05-06,0
3048,63.0,Other,East,Post-Graduate,Self-Employed,405854.85,881853.73,Car,651.0,10,30,85.52,2022-09-25,1
3049,69.0,Other,West,Secondary,Self-Employed,1349945.42,582553.83,Home,720.7,8,122,53.29,2020-10-08,0
3050,26.0,Male,South,Graduate,Salaried,519746.09,27461.07,Car,716.1,12,322,74.0,2025-03-24,0
3051,41.0,Female,West,Graduate,Self-Employed,751119.17,573794.36,Business,704.4,12,257,50.54,2020-01-14,0
3052,64.0,Male,North,Primary,Self-Employed,817152.76,460532.09,Other,708.6,12,271,54.67,2021-11-11,0
3053,40.0,Other,East,Secondary,Salaried,627287.28,427599.76,Education,698.8,6,369,75.1,2023-06-27,0
3054,50.0,Other,East,Post-Graduate,Self-Employed,901616.12,254435.68,Home,580.6,9,400,57.64,2022-02-18,1
3055,45.0,Female,East,Post-Graduate,Salaried,,115896.87,Business,662.0,5,128,21.12,2025-03-02,1
3056,66.0,Other,West,Primary,Unemployed,529001.32,195487.23,Other,605.8,4,215,73.42,2022-12-29,0
3057,54.0,Other,East,Secondary,Unemployed,748629.38,230717.96,Home,804.4,9,171,62.56,2021-04-05,0
3058,28.0,Male,North,Graduate,Self-Employed,,262873.28,Car,744.6,3,492,63.77,2025-01-25,0
3059,52.0,Other,West,Post-Graduate,Unemployed,386602.52,,Home,731.1,9,199,85.08,2021-12-17,1
3060,66.0,Other,North,Primary,Salaried,1329527.61,299191.98,Home,651.0,12,74,11.73,2024-03-03,0
3061,68.0,Female,North,Graduate,Unemployed,687664.3,696134.27,Home,659.1,2,168,17.29,2023-06-24,1
3062,57.0,Other,North,Primary,Unemployed,751971.77,66963.08,Education,713.4,12,348,94.23,2018-02-27,0
3063,61.0,Female,West,Post-Graduate,Self-Employed,1035541.58,289435.63,Car,696.6,2,252,82.91,2025-03-10,0
3064,60.0,Female,South,Graduate,Salaried,859994.05,10000.0,Car,666.0,5,63,48.81,2024-07-29,0
3065,62.0,Female,West,Secondary,Self-Employed,834976.85,937084.83,Car,738.4,6,242,41.72,2023-01-07,1
3066,45.0,Male,North,Graduate,Unemployed,606327.79,436768.99,Other,594.4,7,170,14.09,2025-06-19,1
3067,49.0,Male,West,Primary,Unemployed,,287516.79,Other,582.3,10,326,25.5,2023-09-20,1
3068,59.0,Other,West,Graduate,Self-Employed,759878.19,860424.18,Car,483.4,6,459,70.18,2022-08-16,1
3069,68.0,,North,Secondary,Salaried,827857.37,467713.52,Education,,6,221,52.54,2020-09-30,0
3070,69.0,Female,West,Post-Graduate,Salaried,910280.46,839055.73,Education,622.4,9,195,70.79,2022-01-24,1
3071,67.0,Other,East,Post-Graduate,Self-Employed,1491180.21,443643.87,Education,677.5,2,272,68.53,2025-04-26,0
3072,67.0,Other,South,Post-Graduate,Unemployed,258752.9,142511.76,Car,530.6,2,353,42.2,2020-12-02,0
3073,27.0,Male,East,Primary,Unemployed,,151591.45,Other,734.6,11,157,31.73,2024-07-04,0
3074,42.0,Other,North,Primary,Self-Employed,564616.19,574975.7,Home,677.6,0,36,65.42,2020-04-02,1
3075,45.0,Other,North,Primary,Salaried,681638.66,670996.93,Education,669.9,11,438,65.08,2021-05-15,0
3076,69.0,Other,South,Post-Graduate,Self-Employed,50000.0,411944.48,Car,537.7,11,378,50.5,2025-01-31,1
3077,51.0,Other,North,Graduate,Self-Employed,1252388.83,154095.17,Education,603.9,8,205,47.46,2023-04-05,1
3078,,Other,North,Graduate,Self-Employed,476230.26,384713.6,Other,661.3,1,98,68.94,2024-10-14,1
3079,32.0,Male,South,Post-Graduate,Unemployed,,303158.43,Other,629.5,3,402,69.11,2019-03-06,0
3080,33.0,Female,North,Graduate,Self-Employed,373359.58,396298.57,Business,693.9,1,132,46.94,2024-02-11,0
3081,26.0,Female,West,Primary,Self-Employed,527482.63,14502.41,Business,637.5,10,335,41.82,2024-08-15,0
3082,63.0,Female,South,Graduate,Unemployed,669603.46,189365.46,Business,747.2,2,84,28.71,2022-02-18,0
3083,63.0,Other,South,Secondary,Self-Employed,1583206.98,520519.33,Car,783.7,12,80,56.49,2019-12-28,0
3084,55.0,Other,West,Graduate,Self-Employed,716045.28,110819.65,Car,666.0,5,376,85.97,2021-12-07,0
3085,47.0,Male,North,Primary,Salaried,445164.44,364655.75,Other,674.3,5,169,12.88,2019-09-11,0
3086,43.0,Female,North,Graduate,Unemployed,940381.71,699374.29,Home,706.8,8,250,36.87,2021-06-25,0
3087,62.0,Female,East,Graduate,Self-Employed,1067494.29,423091.0,Business,587.2,10,426,45.74,2024-09-01,1
3088,26.0,Male,West,Graduate,Self-Employed,536720.49,10000.0,Education,722.1,11,285,91.16,2022-03-24,0
3089,36.0,Other,South,Secondary,Unemployed,901574.82,328586.84,Business,571.9,6,122,26.88,2023-05-19,1
3090,31.0,Male,West,Secondary,Self-Employed,874452.63,326792.86,Education,661.7,0,97,28.58,2021-04-03,0
3091,24.0,Female,West,Secondary,,620206.65,534378.12,Home,832.8,0,134,50.23,2022-09-03,1
3092,38.0,Other,East,Primary,Unemployed,735718.36,166596.62,Other,640.0,6,198,11.37,2023-12-22,0
3093,,Other,West,Graduate,Unemployed,465877.65,478548.63,Other,688.5,3,319,47.5,2023-12-06,1
3094,64.0,Other,East,Graduate,Self-Employed,1018903.49,816008.89,Other,598.9,7,64,30.8,2025-01-31,1
3095,45.0,Male,West,Secondary,Salaried,994654.52,505379.15,Car,652.8,4,249,50.52,2021-02-11,0
3096,35.0,Male,West,Graduate,Self-Employed,,130206.21,Business,672.8,6,467,79.26,2024-12-17,0
3097,58.0,Male,East,Primary,Self-Employed,955971.08,174197.31,Education,711.5,9,25,64.34,2018-04-27,0
3098,,Other,North,Secondary,Self-Employed,838226.27,173862.32,Education,705.9,8,191,34.17,2021-08-14,0
3099,32.0,Male,West,Graduate,Salaried,,525411.25,Car,702.3,2,101,61.86,2020-10-08,0
3100,44.0,Male,West,Secondary,Unemployed,,534518.93,Car,784.1,9,488,50.15,2024-07-25,1
3101,67.0,Other,South,Post-Graduate,Salaried,584948.4,78115.45,Business,591.4,12,327,37.64,2023-04-12,1
3102,48.0,Other,South,Post-Graduate,Self-Employed,639023.76,160662.89,Business,638.6,3,302,64.5,2023-10-13,0
3103,22.0,Other,East,Graduate,Self-Employed,301800.82,245835.81,Home,617.8,5,10,77.23,2018-08-15,1
3104,,Other,North,Primary,Self-Employed,694568.33,282086.82,Other,655.8,9,463,92.71,2018-04-22,0
3105,35.0,Male,East,Graduate,Unemployed,587730.33,29138.32,Home,632.9,2,181,34.62,2020-08-31,0
3106,68.0,Other,West,Secondary,Self-Employed,957791.31,306400.15,Education,680.0,7,168,27.28,2024-03-07,0
3107,56.0,Male,West,Graduate,Unemployed,1219692.05,676983.84,Education,724.7,0,264,67.06,2021-05-30,0
3108,69.0,Male,West,Secondary,Unemployed,427314.02,384168.91,Education,678.5,3,384,43.31,2024-12-08,1
3109,23.0,Male,North,Secondary,Unemployed,760011.14,10000.0,Home,607.0,0,214,61.51,2023-01-11,0
3110,41.0,Other,East,Secondary,Self-Employed,1135339.01,413163.62,Other,756.4,0,428,89.15,2023-06-04,0
3111,56.0,Male,North,Post-Graduate,Unemployed,719120.26,279404.52,Car,673.3,1,119,50.22,2023-05-18,0
3112,57.0,Other,South,Post-Graduate,Unemployed,518729.77,632548.66,Home,662.1,3,22,44.68,2020-12-04,1
3113,48.0,Female,South,Graduate,Self-Employed,512833.87,458326.76,Home,642.8,6,248,50.86,2021-12-04,1
3114,,Female,North,Graduate,Salaried,965896.78,388905.47,Car,580.1,7,251,86.52,2019-06-20,1
3115,42.0,Female,West,Secondary,Salaried,,10000.0,Education,617.9,1,18,63.4,2021-08-04,0
3116,52.0,Male,East,Primary,Salaried,465919.63,416698.2,Education,557.5,10,81,13.95,2018-03-29,1
3117,26.0,Male,West,Primary,Salaried,337983.66,721870.05,Education,734.8,3,64,44.52,2018-02-26,1
3118,61.0,Female,East,Primary,Salaried,600714.34,201988.64,Home,730.5,3,336,34.19,2021-02-02,0
3119,40.0,Male,West,Graduate,Unemployed,569814.2,581576.35,Education,644.0,10,249,11.96,2024-05-26,1
3120,,Male,South,Post-Graduate,Salaried,645893.88,186495.53,Other,704.9,11,441,86.13,2023-09-05,0
3121,34.0,Other,South,Secondary,Self-Employed,415128.19,564734.78,Home,659.2,8,474,73.22,2023-06-08,1
3122,69.0,Other,West,Post-Graduate,Unemployed,950694.64,656094.09,Car,604.8,4,144,64.99,2024-11-14,0
3123,63.0,Other,West,Post-Graduate,Unemployed,298286.81,131914.43,Car,677.0,11,285,11.55,2024-03-03,0
3124,41.0,,South,Primary,Self-Employed,906538.8,726525.96,Home,685.9,1,383,47.19,2024-05-01,1
3125,58.0,Male,East,Post-Graduate,Unemployed,551228.88,399154.69,Home,608.1,8,57,28.94,2018-03-14,1
3126,64.0,Female,South,Graduate,Self-Employed,905698.12,469044.92,Car,693.3,6,134,37.67,2022-08-02,0
3127,28.0,Other,East,Post-Graduate,Unemployed,856596.61,591470.48,Other,729.5,8,236,43.55,2019-10-25,0
3128,40.0,Female,North,Post-Graduate,Salaried,918263.85,191220.03,Car,747.3,10,293,65.04,2024-12-01,0
3129,26.0,Female,East,Post-Graduate,Salaried,727440.05,10000.0,Business,548.2,2,200,89.71,2018-12-04,0
3130,42.0,Female,South,Post-Graduate,Unemployed,990915.46,360139.95,Other,798.8,5,99,46.56,2021-03-08,0
3131,,Other,North,Graduate,Unemployed,661041.46,162252.09,Other,637.6,1,432,28.63,2023-03-12,0
3132,52.0,Female,East,Secondary,Self-Employed,353180.81,624649.27,Car,751.4,12,285,78.68,2022-12-25,1
3133,51.0,Male,South,Post-Graduate,Unemployed,689930.56,384709.77,Home,659.5,4,228,32.23,2021-01-11,0
3134,33.0,Male,West,Secondary,Salaried,1141633.79,355121.08,Car,740.8,5,202,17.34,2020-03-19,0
3135,55.0,Other,East,Secondary,Self-Employed,694372.74,527933.92,Education,604.6,9,346,39.88,2019-06-27,1
3136,21.0,Other,South,Primary,Self-Employed,1177688.82,642101.66,Car,632.4,0,266,86.9,2025-04-05,0
3137,51.0,Male,South,Secondary,Self-Employed,968999.62,508634.43,Business,781.2,10,321,28.01,2023-12-09,0
3138,31.0,Female,East,Post-Graduate,Unemployed,790169.75,419849.43,Education,823.6,2,234,48.01,2022-10-26,0
3139,53.0,Female,South,Graduate,Self-Employed,860528.52,10000.0,Other,746.4,8,233,64.41,2023-02-19,0
3140,60.0,Other,West,Post-Graduate,Unemployed,,632946.25,Education,712.2,5,331,85.21,2019-10-06,0
3141,66.0,Other,South,Secondary,Salaried,6042323.94,10000.0,Car,660.4,10,221,86.29,2025-03-31,0
3142,25.0,Female,South,Graduate,Salaried,500051.32,721589.58,Car,616.2,3,452,19.12,2023-01-18,1
3143,56.0,Other,North,Primary,Self-Employed,610294.73,239602.26,Business,609.4,10,486,85.4,2019-01-28,1
3144,38.0,Male,East,Secondary,Salaried,259474.32,588945.78,Home,683.8,2,280,14.96,2019-05-04,0
3145,43.0,Female,North,Primary,Unemployed,598341.28,913320.64,Business,599.1,1,189,51.2,2020-12-01,0
3146,70.0,Female,West,Primary,Salaried,554197.77,10000.0,Business,679.9,3,371,42.3,2018-09-02,0
3147,62.0,Male,South,Post-Graduate,Unemployed,776205.64,523843.83,Home,580.1,2,79,89.31,2021-10-11,0
3148,70.0,Female,West,Primary,Self-Employed,714914.27,649760.89,Car,699.4,1,35,55.0,2018-05-16,1
3149,66.0,Other,West,Post-Graduate,Self-Employed,426210.27,198523.96,Home,759.8,5,99,83.72,2022-09-28,0
3150,55.0,Male,East,Primary,Self-Employed,697491.49,10000.0,Car,641.6,8,481,78.81,2019-11-03,0
3151,51.0,Other,North,Secondary,Salaried,799475.93,392499.42,Home,,12,106,59.18,2020-03-09,1
3152,42.0,Other,South,Graduate,Self-Employed,896438.65,382694.05,Education,610.4,6,412,13.36,2018-01-30,1
3153,53.0,Male,West,Secondary,Unemployed,,10000.0,Home,594.4,8,320,24.6,2020-08-04,1
3154,42.0,Male,East,Graduate,Salaried,645586.56,651523.75,Home,780.4,3,93,21.49,2023-02-01,1
3155,39.0,Female,South,Primary,Unemployed,208884.56,130579.28,Other,625.4,4,255,75.52,2022-02-15,0
3156,46.0,Other,South,Graduate,Self-Employed,169207.48,273089.47,Car,722.4,8,31,14.88,2025-01-21,0
3157,46.0,Female,East,Secondary,Unemployed,356251.42,579048.72,Business,615.6,10,337,41.07,2018-03-11,1
3158,44.0,Male,West,Secondary,Salaried,738324.88,607429.0,Home,621.6,7,21,62.45,2018-08-11,0
3159,35.0,Other,West,Post-Graduate,Self-Employed,,10000.0,Home,725.8,3,61,78.53,2022-03-16,0
3160,28.0,Female,South,Primary,Self-Employed,702918.5,376035.46,Car,696.2,9,351,26.99,2020-05-05,0
3161,32.0,Female,South,Secondary,Salaried,807626.18,171175.38,Business,736.4,11,146,21.09,2022-05-02,0
3162,27.0,Male,West,Primary,Unemployed,1574639.41,910208.22,Other,581.8,3,58,10.66,2023-05-02,0
3163,39.0,Other,North,Primary,Self-Employed,425801.96,915226.38,Business,662.9,10,331,58.68,2018-04-29,1
3164,70.0,Female,East,Primary,Self-Employed,824997.58,528209.36,Business,586.9,2,415,45.46,2020-07-14,0
3165,36.0,Female,West,Primary,Salaried,548651.79,549543.16,Business,717.6,2,417,88.92,2023-11-30,0
3166,47.0,Female,West,Post-Graduate,,,265352.18,Home,699.7,9,90,92.18,2022-02-09,0
3167,63.0,Other,West,Graduate,Salaried,671695.69,471049.56,Business,634.3,2,370,52.16,2025-08-26,0
3168,28.0,Other,North,Post-Graduate,Unemployed,701997.15,10000.0,Other,714.1,9,365,87.36,2023-11-17,0
3169,36.0,Male,East,Graduate,Self-Employed,1349225.5,786022.82,Education,709.9,4,88,71.48,2019-04-21,0
3170,47.0,Other,East,Primary,Unemployed,664579.39,733638.69,Home,727.1,3,232,16.32,2023-04-09,0
3171,64.0,Male,North,Primary,Self-Employed,358633.0,580865.25,Business,775.8,8,185,50.42,2018-01-21,1
3172,26.0,Female,South,Secondary,Salaried,549052.58,271154.7,Other,711.0,0,63,18.8,2019-05-30,0
3173,61.0,Female,North,Primary,Salaried,760734.84,305490.97,Other,847.3,7,305,42.36,2022-09-25,0
3174,25.0,Other,North,Post-Graduate,,403073.36,744865.29,Car,550.7,5,153,82.74,2022-06-22,1
3175,39.0,Male,East,Post-Graduate,Self-Employed,979399.45,518856.75,Education,665.8,4,496,66.17,2018-10-13,0
3176,63.0,Male,West,Graduate,Salaried,1154124.32,215352.97,Home,701.8,12,275,22.4,2020-07-26,0
3177,26.0,Other,South,Secondary,Self-Employed,382525.65,539590.88,Business,700.4,9,419,39.56,2025-01-15,0
3178,46.0,Male,North,Post-Graduate,Self-Employed,1236832.33,,Other,726.3,4,222,31.86,2020-02-11,0
3179,41.0,Male,South,Graduate,Unemployed,778450.34,403927.2,Business,694.2,11,456,28.12,2025-04-29,0
3180,68.0,Other,North,Post-Graduate,Unemployed,573753.56,405848.49,Business,713.0,10,11,90.45,2024-02-04,0
3181,57.0,Female,North,Graduate,Unemployed,955712.91,42812.4,Education,655.8,12,397,54.79,2018-02-26,0
3182,61.0,Other,West,Secondary,Self-Employed,802656.6,298036.05,Other,757.1,3,141,69.68,2022-03-01,0
3183,51.0,Other,West,Graduate,Salaried,1133253.64,479342.45,Education,595.0,5,433,30.52,2025-06-19,1
3184,21.0,Female,West,Graduate,Unemployed,1139045.13,410768.4,Home,693.2,11,64,54.06,2024-12-20,0
3185,68.0,Other,South,Primary,Unemployed,566985.5,295707.89,Education,663.5,5,21,60.91,2023-06-02,0
