customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_group,credit_score_binary,income_quantile,income_cluster,income_log,loan_reciprocal,transaction_sqrt,income_boxcox,loan_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
2217,58.0,Female,South,Primary,Self-Employed,770987.36,36644.07,Car,596.0,7,86,88.17,2023-10-29,1,High,0.0,Q3,0.0,13.555428555155236,2.7289545075095993e-05,9.273618495495704,345408.26850882743,4526.612229961798,0.04752875585405188,14.333333333333334,0.8817
2218,40.0,Female,East,Graduate,Salaried,764077.81,445131.93,Business,638.6,1,247,87.84,2024-06-23,0,High,0.0,Q3,0.0,13.546426217278865,2.246524979684108e-06,15.716233645501712,342510.38727477065,31516.39092698072,0.5825740836525536,41.166666666666664,0.8784000000000001
2219,21.0,Female,East,Graduate,Unemployed,749443.04,820497.15,Home,601.1,0,170,16.68,2018-06-19,1,High,0.0,Q3,0.0,13.527086930628622,1.2187732766652494e-06,13.038404810405298,336366.960386048,50688.579692626874,1.094809219924172,28.333333333333332,0.1668
2220,30.0,Other,West,Graduate,Self-Employed,686052.81,488666.54,Education,712.9,11,340,73.93,2018-12-03,0,High,1.0,Q2,0.0,13.438711343864984,2.046385250768342e-06,18.439088914585774,309665.7927326689,33886.40311092756,0.7122870613998359,56.666666666666664,0.7393000000000001
2221,38.0,Female,West,Secondary,Self-Employed,919897.43,481803.31,Education,771.0,1,33,83.82,2021-01-07,0,High,1.0,Q4-High,0.0,13.732018540756542,2.0755357616783454e-06,5.744562646538029,407480.99824495544,33516.00196880901,0.5237576432842083,5.5,0.8382
2222,45.43444904848365,Other,East,Secondary,Salaried,1156405.43,443792.53,Car,615.5,6,353,67.85,2023-01-07,1,Very High,0.0,Q4-High,2.0,13.960827849468606,2.2533051649156818e-06,18.788294228055936,504784.90854964097,31442.676500303558,0.38376897797859705,58.833333333333336,0.6785
2223,67.0,Female,West,Secondary,Salaried,424163.23,570914.56,Other,617.9,12,101,27.14,2024-06-04,1,Medium,0.0,Q1-Low,1.0,12.957875994124956,1.7515755772632565e-06,10.04987562112089,197450.51898954622,38240.32093856105,1.3459784338213383,16.833333333333332,0.27140000000000003
2224,34.0,Female,West,Secondary,Salaried,1110032.63,390368.8,Car,670.2,0,412,17.47,2020-11-29,0,Very High,0.0,Q4-High,2.0,13.91990087012686,2.5616801342730196e-06,20.29778313018444,485815.86540255207,28459.939336935724,0.3516732656768838,68.66666666666667,0.1747
2225,46.0,Other,North,Post-Graduate,Self-Employed,464077.6,418052.86,Other,620.2,9,329,49.13,2019-01-27,1,Medium,0.0,Q1-Low,1.0,13.04780921341414,2.3920420015784552e-06,18.138357147217054,214788.77131745228,30016.219822557512,0.900825336107582,54.833333333333336,0.4913
2226,51.0,Other,South,Graduate,Salaried,1091505.93,529474.95,Car,686.4,1,297,21.11,2019-05-04,0,Very High,0.0,Q4-High,2.0,13.903069804012906,1.8886634769029169e-06,17.233687939614086,478223.31768820283,36065.519232510946,0.48508664538359403,49.5,0.21109999999999998
2227,35.0,Other,East,Secondary,Unemployed,758876.2002003419,10000.0,Home,735.4,10,440,26.8,2023-05-07,0,High,1.0,Q3,0.0,13.539595251720698,9.999999999998999e-05,20.97617696340303,340327.71198882436,1649.456042947427,0.013177379916987803,73.33333333333333,0.268
2229,31.0,Male,East,Post-Graduate,Self-Employed,1340607.7,310612.21,Other,717.6,11,444,19.41,2021-06-22,0,Very High,1.0,Q4-High,2.0,14.108634322516446,3.219448456324356e-06,21.071307505705477,579671.4617314553,23829.015009332117,0.23169508126799512,74.0,0.1941
2230,47.0,Other,West,Post-Graduate,Salaried,408876.0,631636.25,Business,749.3,8,478,56.36,2018-10-15,1,Medium,1.0,Q1-Low,1.0,12.92116965629922,1.5831896918519137e-06,21.863211109075447,190782.70731020783,41364.76513296335,1.544811263072423,79.66666666666667,0.5636
2231,66.0,Female,West,Post-Graduate,Salaried,784078.02,122807.54,Other,677.7,4,106,63.52,2021-11-04,0,High,0.0,Q3,0.0,13.572265085069818,8.142822500963636e-06,10.295630140987,350893.96939538396,11586.418494253607,0.1566266836557923,17.666666666666668,0.6352
2232,45.0,Other,North,Secondary,Unemployed,895239.39,816335.96,Other,776.8,12,369,82.37,2020-07-01,0,High,1.0,Q4-High,0.0,13.704847553371343,1.2249858501884429e-06,19.209372712298546,397249.8787489344,50488.71367917571,0.9118633173636382,61.5,0.8237000000000001
2233,24.0,Male,North,Primary,Unemployed,717402.46,221460.56,Education,619.7,2,155,50.03,2022-09-12,0,High,0.0,Q2,0.0,13.48339366704053,4.515476706100606e-06,12.449899597988733,322889.76928026386,18320.534144305166,0.3086977984435682,25.833333333333332,0.5003
2234,21.0,Male,West,Post-Graduate,Unemployed,357105.54,195825.46,Car,711.9,3,249,45.29,2021-03-25,0,Medium,1.0,Q1-Low,3.0,12.78578944761254,5.106588285302611e-06,15.7797338380595,168079.11521600527,16650.269616607246,0.5483685859368074,41.5,0.45289999999999997
2235,29.0,Female,North,Primary,Unemployed,431825.17,650402.5,Education,702.3,3,32,60.61,2018-12-13,0,Medium,1.0,Q1-Low,1.0,12.975778401988718,1.5375094652926431e-06,5.656854249492381,200786.5893324742,42316.6007187104,1.5061708885565888,5.333333333333333,0.6061
2236,45.47907705523397,Female,East,Primary,Self-Employed,1214769.42,407700.66385846725,Business,749.6,12,240,25.67,2020-01-17,0,Very High,1.0,Q4-High,2.0,14.010065662170081,2.4527799158726567e-06,15.491933384829668,528590.0042170368,29437.03613013807,0.33561979512002144,40.0,0.25670000000000004
2237,42.0,Female,East,Post-Graduate,Self-Employed,300000.0,714407.01,Car,705.8,4,69,88.06,2020-07-01,1,Low,1.0,Q1-Low,3.0,12.611541086966115,1.3997623007646558e-06,8.306623862918075,142787.58572090382,45518.264021242256,2.3813567,11.5,0.8806
2238,31.0,Female,West,Post-Graduate,Self-Employed,708007.04,91978.15,Home,579.2,12,336,74.77,2024-11-30,1,High,0.0,Q2,0.0,13.470210728543583,1.0872147352387379e-05,18.33030277982336,318930.53623452265,9255.303982583948,0.1299113494690674,56.0,0.7476999999999999
2239,43.0,Male,North,Secondary,Salaried,702037.18,736184.93,Other,740.3,2,384,35.6,2020-08-25,1,High,1.0,Q2,0.0,13.46174306899339,1.3583543471882786e-06,19.595917942265423,316413.0870778333,46592.84581855375,1.0486409423500904,64.0,0.35600000000000004
2241,49.0,Male,West,Post-Graduate,Unemployed,472794.93,396147.24,Car,655.4,0,370,88.29,2019-12-23,1,Medium,0.0,Q1-Low,1.0,13.066419136745942,2.5243139394332205e-06,19.235384061671343,218562.4554466426,28786.757992208448,0.8378838580185283,61.666666666666664,0.8829
2242,67.0,Male,South,Graduate,Salaried,907418.23,646839.83,Other,708.0,5,420,83.36,2024-05-27,0,High,1.0,Q4-High,0.0,13.718359838405341,1.5459777731992764e-06,20.493901531919196,402305.3537001766,42136.37602090559,0.7128353923416327,70.0,0.8336
2243,46.0,Male,West,Secondary,Self-Employed,493889.65,294772.78,Business,673.0,2,410,94.26,2021-11-21,0,Medium,0.0,Q1-Low,1.0,13.11006941539184,3.39244349495227e-06,20.248456731316587,227675.95974049869,22879.294789041625,0.5968393547020069,68.33333333333333,0.9426000000000001
2244,45.6975458157356,Female,South,Secondary,Salaried,253140.59,489076.96,Car,600.1,3,131,11.67,2023-05-26,1,Low,0.0,Q1-Low,3.0,12.441704255435981,2.044667980270422e-06,11.445523142259598,121803.59102318341,33908.51613792686,1.9320368969670176,21.833333333333332,0.1167
2245,35.0,Female,South,Post-Graduate,Salaried,577108.68,453729.19,Home,658.7,4,16,63.85,2024-01-16,0,Medium,0.0,Q2,1.0,13.26578761408117,2.2039578277959103e-06,4.0,263395.6830548929,31988.375202106,0.7862109958214456,2.6666666666666665,0.6385000000000001
2247,45.68589387427252,Other,East,Graduate,Self-Employed,768895.051247433,337136.42,Education,733.1,11,31,33.24,2019-09-16,0,High,1.0,Q3,0.0,13.552711065420446,2.9661583284297706e-06,5.5677643628300215,344530.92585322494,25395.65133245295,0.43846870837969326,5.166666666666667,0.33240000000000003
2248,25.0,Male,North,Post-Graduate,Self-Employed,765463.4030576143,225085.93,Home,633.6,5,443,17.45,2021-08-06,0,High,0.0,Q3,0.0,13.548237991440988,4.442747709730215e-06,21.047565179849187,343091.64242534083,18553.16449135581,0.2940518502921274,73.83333333333333,0.1745
2249,58.0,Other,East,Graduate,Salaried,891024.2,502620.06,Other,743.5,0,183,70.82,2020-07-03,0,High,1.0,Q4-High,0.0,13.700127988881277,1.989574391439924e-06,13.527749258468683,395499.1155234483,34635.9092893651,0.5640924904172075,30.5,0.7081999999999999
2250,66.0,Female,West,Secondary,Salaried,654611.91,695514.19,Other,748.5,12,165,40.43,2019-05-12,0,High,1.0,Q2,1.0,13.391799362822356,1.4377851873877636e-06,12.84523257866513,296364.33450812846,44580.11276677169,1.0624832505720831,27.5,0.4043
2251,61.0,Other,East,Post-Graduate,Salaried,202914.13,10000.0,Education,801.8,1,386,44.89,2018-11-01,0,Low,1.0,Q1-Low,3.0,12.220543091786876,9.999999999998999e-05,19.6468827043885,99030.4352473069,1649.456042947427,0.049281930243103324,64.33333333333333,0.4489
2253,63.0,Other,North,Primary,Self-Employed,467098.1,125201.44,Home,720.2,3,359,91.97,2018-04-09,0,Medium,1.0,Q1-Low,1.0,13.05429671970607,7.98712858254659e-06,18.947295321496416,216096.83948248197,11761.552028477006,0.2680409960991064,59.833333333333336,0.9197
2254,26.0,Other,South,Post-Graduate,Unemployed,790925.27,424935.83,Other,607.5,1,439,14.25,2020-06-05,0,High,0.0,Q3,0.0,13.580960031280206,2.3532964965557214e-06,20.952326839756964,353760.9960369199,30399.536309914707,0.5372641969069973,73.16666666666667,0.1425
2255,53.0,Other,West,Post-Graduate,Unemployed,351082.66,290613.1,Other,643.4,6,341,19.74,2020-09-22,1,Medium,0.0,Q1-Low,3.0,12.76877982162608,3.4410011110992473e-06,18.466185312619388,165424.63699032352,22628.015506990847,0.8277626129413512,56.833333333333336,0.1974
2256,67.0,Other,North,Post-Graduate,Self-Employed,1494355.66,25611.08,Business,661.7,6,481,60.65,2021-12-06,0,Very High,0.0,Q4-High,2.0,14.217206344430165,3.904560057599917e-05,21.93171219946131,641668.5032529853,3426.511606675546,0.01713854384571341,80.16666666666667,0.6065
2257,69.0,Male,North,Graduate,Self-Employed,766309.7667587722,252721.48,Car,688.3,7,491,23.27,2023-06-23,1,High,0.0,Q3,0.0,13.549343067177906,3.956925228516373e-06,22.15851980616034,343446.65810509684,20300.17060110656,0.32979023752878067,81.83333333333333,0.2327
2258,61.0,Other,South,Primary,Self-Employed,770842.36,463654.4,Other,750.9,0,243,53.84,2018-04-28,0,High,1.0,Q3,0.0,13.555240467183577,2.156778842172096e-06,15.588457268119896,345347.4723316314,32530.791134011994,0.6014905563830197,40.5,0.5384
2259,49.0,Other,South,Post-Graduate,Self-Employed,1047484.17,406902.88069389865,Home,617.3,1,333,31.7,2021-03-09,0,Very High,0.0,Q4-High,2.0,13.861902773160311,2.4575888926976383e-06,18.24828759089466,460149.0269318298,29392.266642653198,0.3884573078501975,55.5,0.317
2260,37.0,Male,East,Post-Graduate,Salaried,417996.26,394347.17,Home,698.7,6,199,54.78,2022-09-08,1,Medium,0.0,Q1-Low,1.0,12.943230156461485,2.5358366334922538e-06,14.106735979665885,194762.56560517522,28685.06382051508,0.9434227234473341,33.166666666666664,0.5478000000000001
2261,48.0,Male,North,Post-Graduate,Salaried,593342.75,650216.1,Other,627.9,6,111,94.74,2020-10-16,0,Medium,0.0,Q2,1.0,13.293529189625826,1.5379502291622715e-06,10.535653752852738,270323.7336788574,42307.176773386396,1.095852439420554,18.5,0.9473999999999999
2263,45.74243385460306,Female,East,Post-Graduate,Unemployed,639217.89,297412.65,Car,648.6,12,87,81.37,2019-03-18,0,High,0.0,Q2,1.0,13.36800222556324,3.362331763628738e-06,9.327379053088816,289836.8692980097,23038.354557809107,0.4652758545290402,14.5,0.8137000000000001
2264,21.0,Male,North,Graduate,Self-Employed,649480.59,629148.05,Other,761.2,2,493,41.87,2021-04-03,1,High,1.0,Q2,1.0,13.38392976981039,1.5894510044177968e-06,22.20360331117452,294189.62639738887,41238.092006461295,0.9686941529692212,82.16666666666667,0.41869999999999996
2265,23.0,Male,West,Secondary,Self-Employed,205010.13,381116.66,Business,535.6,3,295,81.96,2022-07-03,1,Low,0.0,Q1-Low,3.0,12.230819549329677,2.6238685026259348e-06,17.175564037317667,99987.4703540723,27934.395755304206,1.8590137960499804,49.166666666666664,0.8195999999999999
2266,27.0,Male,North,Primary,Unemployed,438757.36,845837.85,Home,690.4,12,149,31.14,2020-06-19,0,Medium,0.0,Q1-Low,1.0,12.991704107711739,1.1822596967019138e-06,12.206555615733702,203801.64984664044,51900.892202285446,1.9278032167939019,24.833333333333332,0.3114
2267,39.0,Male,West,Post-Graduate,Self-Employed,729205.32,544269.99,Education,850.0,7,359,92.76,2021-02-12,0,High,1.0,Q3,0.0,13.499711988781451,1.8373234210469662e-06,18.947295321496416,327858.7937508062,36846.19299553603,0.7463878486240336,59.833333333333336,0.9276000000000001
2268,45.46620167077882,Female,South,Secondary,Self-Employed,776932.290956075,599569.09,Car,759.6,11,104,40.53,2023-11-08,1,High,1.0,Q3,0.0,13.563109771038679,1.6678644991522133e-06,10.198039027185569,347900.2532538454,39723.52543722273,0.7717134388405765,17.333333333333332,0.4053
2269,49.0,Male,East,Post-Graduate,Unemployed,774198.72,52034.13,Business,706.7,2,119,86.21,2021-03-21,0,High,1.0,Q3,0.0,13.559585155461967,1.9218155468343197e-05,10.908712114635714,346754.5526463235,5944.674754439886,0.06721030228518074,19.833333333333332,0.8621
2270,49.0,Other,North,Graduate,Salaried,896459.32,514655.45,Other,675.0,5,45,66.04,2023-10-26,0,High,0.0,Q4-High,0.0,13.706209310032719,1.943047528205517e-06,6.708203932499369,397756.47333095403,35278.66257413779,0.5740979412205788,7.5,0.6604000000000001
2271,61.0,Male,South,Secondary,Self-Employed,783986.3480576905,829898.79,Other,680.3734387602977,6,225,13.69,2024-01-31,0,High,0.0,Q3,0.0,13.572148161520815,1.2049662103977749e-06,15.0,350855.57438013935,51139.32003447671,1.058562807957124,37.5,0.1369
2272,56.0,Female,North,Graduate,Salaried,708554.41,343578.99,Business,778.1,0,303,57.33,2020-03-04,0,High,1.0,Q2,0.0,13.47098354253542,2.910538854544037e-06,17.406895185529212,319161.29013298935,25771.961792574915,0.48490135006004687,50.5,0.5733
2273,46.0,Female,South,Graduate,Unemployed,268879.57,97044.37,Other,715.1,4,84,11.26,2019-10-18,0,Low,1.0,Q1-Low,3.0,12.50202258230153,1.0304564808860006e-05,9.16515138991168,128877.33731913037,9649.09052890423,0.36092132250880943,14.0,0.11259999999999999
2274,46.0,Male,North,Primary,Unemployed,507588.98,847736.09,Car,740.4,3,241,16.53,2022-02-12,1,Medium,1.0,Q1-Low,1.0,13.137429274674815,1.1796123956454407e-06,15.524174696260024,233581.02645559516,51991.37632210506,1.6701231181181277,40.166666666666664,0.1653
2275,45.72751211050742,Female,North,Post-Graduate,Salaried,517249.11,404374.19033491955,Home,788.1,9,395,31.13,2024-06-08,0,Medium,1.0,Q2,1.0,13.156281808270888,2.4729570380635716e-06,19.87460691435179,237738.8482155054,29250.23361740645,0.7817784168539595,65.83333333333333,0.31129999999999997
2276,37.0,Other,South,Graduate,Self-Employed,771504.6831802601,422346.35,Other,649.8,8,295,80.83,2019-05-24,0,High,0.0,Q3,0.0,13.556099317161669,2.367724972643892e-06,17.175564037317667,345625.16785804735,30255.49034864176,0.5474319977670438,49.166666666666664,0.8083
2277,30.0,Female,North,Graduate,Salaried,762868.4142248846,140354.12,Car,565.2,4,37,92.35,2020-06-21,0,High,0.0,Q3,0.0,13.544842147814268,7.124835380678479e-06,6.082762530298219,342002.99149748875,12853.483695727118,0.18398208312583939,6.166666666666667,0.9235
2278,69.0,Female,North,Secondary,Salaried,532530.55,847736.09,Education,781.8,8,329,18.8,2018-02-09,0,Medium,1.0,Q2,1.0,13.185397423636866,1.1796123956454407e-06,18.138357147217054,244306.01667516452,51991.37632210506,1.5919013284777745,54.833333333333336,0.188
2279,61.0,Other,East,Primary,Self-Employed,1155779.92,738450.68,Business,651.9,8,189,45.2,2024-06-03,0,Very High,0.0,Q4-High,2.0,13.96028679468318,1.354186578851818e-06,13.74772708486752,504529.3691997767,46704.233896274854,0.6389198040402018,31.5,0.452
2280,27.0,Female,East,Post-Graduate,Self-Employed,1005420.51,514041.79,Education,609.3,3,40,11.85,2019-03-05,0,Very High,0.0,Q4-High,2.0,13.820917424481616,1.9453671266688223e-06,6.324555320336759,442833.1355124664,35245.97159194368,0.5112704434485825,6.666666666666667,0.1185
2281,51.0,Male,South,Secondary,Self-Employed,1060467.16,700930.62,Education,638.2,4,409,14.65,2021-01-01,0,Very High,0.0,Q4-High,2.0,13.874221028962372,1.4266747256668548e-06,20.223748416156685,465484.50998480886,44849.64830146038,0.6609640038263892,68.16666666666667,0.1465
2282,37.0,Male,North,Secondary,Self-Employed,411978.33,10000.0,Other,603.5,8,235,10.32,2020-07-29,1,Medium,0.0,Q1-Low,1.0,12.9287284571702,9.999999999998999e-05,15.329709716755891,192137.12080035228,1649.456042947427,0.02427312135567907,39.166666666666664,0.1032
2283,45.27574247060305,Female,East,Secondary,Salaried,1167856.68,643872.09,Other,678.0,6,13,29.05,2022-10-14,0,Very High,0.0,Q4-High,2.0,13.97068158563101,1.5531035053872244e-06,3.605551275463989,509461.5219401683,41986.078007223,0.5513280019942173,2.1666666666666665,0.2905
2284,23.0,Other,West,Graduate,Self-Employed,726484.34,624221.64,Business,648.2,1,355,81.1,2018-11-29,1,High,0.0,Q3,0.0,13.495973582848753,1.601995086232509e-06,18.841443681416774,326713.7169082884,40986.96051706563,0.8592361949605136,59.166666666666664,0.8109999999999999
2285,27.0,Female,West,Graduate,Unemployed,808408.01,554398.53,Business,693.2,4,230,34.7,2023-11-05,0,High,0.0,Q3,0.0,13.602823409922031,1.8037565864397188e-06,15.165750888103101,361074.0476924023,37377.90454896494,0.6857904958165865,38.333333333333336,0.34700000000000003
2286,70.0,Female,North,Secondary,Self-Employed,673844.53,138640.41,Home,637.4,4,265,31.45,2018-10-12,0,High,0.0,Q2,0.0,13.420756179651523,7.2129042318902035e-06,16.278820596099706,304505.67289500165,12731.36025962866,0.20574539649375798,44.166666666666664,0.3145
2287,22.0,Other,West,Graduate,Unemployed,1374686.8,358336.91,Education,565.1,7,253,90.72,2020-06-27,1,Very High,0.0,Q4-High,2.0,14.133737208756568,2.790669819639839e-06,15.905973720586866,593451.07448085,26628.110635079414,0.2606680372576502,42.166666666666664,0.9072
2288,59.0,Male,West,Primary,Unemployed,798611.55,625989.74,Business,850.0,0,232,54.86,2019-03-30,0,High,1.0,Q3,0.0,13.59063118848903,1.5974702716373567e-06,15.231546211727817,356977.4398770728,41077.142858395244,0.7838475914854975,38.666666666666664,0.5486
2289,24.0,Female,West,Post-Graduate,Self-Employed,941901.09,390748.01,Car,728.8,4,49,90.31,2021-12-31,0,High,1.0,Q4-High,0.0,13.755656609727653,2.55919409544785e-06,7.0,416595.9098616362,28481.419719814203,0.41485036395912867,8.166666666666666,0.9031
2290,35.0,Female,South,Secondary,Unemployed,588331.08,288411.89,Home,629.4,9,378,44.61,2021-11-03,0,Medium,0.0,Q2,1.0,13.285046829367541,3.4672634335567667e-06,19.44222209522358,268186.2662574777,22494.719987678174,0.4902203874729855,63.0,0.4461
2291,51.0,Female,South,Post-Graduate,Unemployed,711377.82,342824.46,Business,685.2,0,453,89.63,2018-08-15,0,High,0.0,Q2,0.0,13.474960365773278,2.9169447244225136e-06,21.283796653792763,320351.36925335764,25727.97157699695,0.4819161497050893,75.5,0.8963
2292,43.0,Male,North,Post-Graduate,Salaried,923167.33,308279.28,Other,702.4,11,319,50.6,2023-02-13,0,High,1.0,Q4-High,0.0,13.735566869554836,3.2438119097721934e-06,17.86057109949175,408836.4153632166,23689.825077204707,0.33393651397954044,53.166666666666664,0.506
2293,40.0,Female,West,Graduate,Unemployed,738702.33,16368.05,Car,568.8,2,480,88.05,2024-04-13,0,High,0.0,Q3,0.0,13.512651671425987,6.109463253105525e-05,21.908902300206645,331853.304599813,2419.4417081979063,0.02215784265903155,80.0,0.8805
2294,60.0,Other,North,Secondary,Self-Employed,680319.91,10000.0,Other,696.7,8,237,66.42,2020-12-04,0,High,0.0,Q2,0.0,13.430319892300604,9.999999999998999e-05,15.394804318340652,307243.3859581219,1649.456042947427,0.01469896713738688,39.5,0.6642
